day_in_year,start_bin_id,end_bin_id,next_day_in_year,next_start_bin_id,next_end_bin_id
2019206,78,95,2019207,0,17
2019206,79,95,2019207,0,18
2019206,80,95,2019207,0,19
2019206,81,95,2019207,0,20
2019206,82,95,2019207,0,21
2019206,83,95,2019207,0,22
2019206,84,95,2019207,0,23
2019206,85,95,2019207,0,24
2019206,86,95,2019207,0,25
2019206,87,95,2019207,0,26
2019206,88,95,2019207,0,27
2019206,89,95,2019207,0,28
2019206,90,95,2019207,0,29
2019206,91,95,2019207,0,30
2019206,92,95,2019207,0,31
2019206,93,95,2019207,0,32
2019206,94,95,2019207,0,33
2019206,95,95,2019207,0,34
2019207,0,35,,,
2019207,1,36,,,
2019207,2,37,,,
2019207,3,38,,,
2019207,4,39,,,
2019207,5,40,,,
2019207,6,41,,,
2019207,7,42,,,
2019207,8,43,,,
2019207,9,44,,,
2019207,10,45,,,
2019207,11,46,,,
2019207,12,47,,,
2019207,13,48,,,
2019207,14,49,,,
2019207,15,50,,,
2019207,16,51,,,
2019207,17,52,,,
2019207,18,53,,,
2019207,19,54,,,
2019207,20,55,,,
2019207,21,56,,,
2019207,22,57,,,
2019207,23,58,,,
2019207,24,59,,,
2019207,25,60,,,
2019207,26,61,,,
2019207,27,62,,,
2019207,28,63,,,
2019207,29,64,,,
2019207,30,65,,,
2019207,31,66,,,
2019207,32,67,,,
2019207,33,68,,,
2019207,34,69,,,
2019207,35,70,,,
2019207,36,71,,,
2019207,37,72,,,
2019207,38,73,,,
2019207,39,74,,,
2019207,40,75,,,
2019207,41,76,,,
2019207,42,77,,,
2019207,43,78,,,
2019207,44,79,,,
2019207,45,80,,,
2019207,46,81,,,
2019207,47,82,,,
2019207,48,83,,,
2019207,49,84,,,
2019207,50,85,,,
2019207,51,86,,,
2019207,52,87,,,
2019207,53,88,,,
2019207,54,89,,,
2019207,55,90,,,
2019207,56,91,,,
2019207,57,92,,,
2019207,58,93,,,
2019207,59,94,,,
2019207,60,95,,,
2019207,61,95,2019208,0,0
2019207,62,95,2019208,0,1
2019207,63,95,2019208,0,2
2019207,64,95,2019208,0,3
2019207,65,95,2019208,0,4
2019207,66,95,2019208,0,5
2019207,67,95,2019208,0,6
2019207,68,95,2019208,0,7
2019207,69,95,2019208,0,8
2019207,70,95,2019208,0,9
2019207,71,95,2019208,0,10
2019207,72,95,2019208,0,11
2019207,73,95,2019208,0,12
2019207,74,95,2019208,0,13
2019207,75,95,2019208,0,14
2019207,76,95,2019208,0,15
2019207,77,95,2019208,0,16
2019207,78,95,2019208,0,17
2019207,79,95,2019208,0,18
2019207,80,95,2019208,0,19
2019207,81,95,2019208,0,20
2019207,82,95,2019208,0,21
2019207,83,95,2019208,0,22
2019207,84,95,2019208,0,23
2019207,85,95,2019208,0,24
2019207,86,95,2019208,0,25
2019207,87,95,2019208,0,26
2019207,88,95,2019208,0,27
2019207,89,95,2019208,0,28
2019207,90,95,2019208,0,29
2019207,91,95,2019208,0,30
2019207,92,95,2019208,0,31
2019207,93,95,2019208,0,32
2019207,94,95,2019208,0,33
2019207,95,95,2019208,0,34
2019208,0,35,,,
2019208,1,36,,,
2019208,2,37,,,
2019208,3,38,,,
2019208,4,39,,,
2019208,5,40,,,
2019208,6,41,,,
2019208,7,42,,,
2019208,8,43,,,
2019208,9,44,,,
2019208,10,45,,,
2019208,11,46,,,
2019208,12,47,,,
2019208,13,48,,,
2019208,14,49,,,
2019208,15,50,,,
2019208,16,51,,,
2019208,17,52,,,
2019208,18,53,,,
2019208,19,54,,,
2019208,20,55,,,
2019208,21,56,,,
2019208,22,57,,,
2019208,23,58,,,
2019208,24,59,,,
2019208,25,60,,,
2019208,26,61,,,
2019208,27,62,,,
2019208,28,63,,,
2019208,29,64,,,
2019208,30,65,,,
2019208,31,66,,,
2019208,32,67,,,
2019208,33,68,,,
2019208,34,69,,,
2019208,35,70,,,
2019208,36,71,,,
2019208,37,72,,,
2019208,38,73,,,
2019208,39,74,,,
2019208,40,75,,,
2019208,41,76,,,
2019208,42,77,,,
2019208,43,78,,,
2019208,44,79,,,
2019208,45,80,,,
2019208,46,81,,,
2019208,47,82,,,
2019208,48,83,,,
2019208,49,84,,,
2019208,50,85,,,
2019208,51,86,,,
2019208,52,87,,,
2019208,53,88,,,
2019208,54,89,,,
2019208,55,90,,,
2019208,56,91,,,
2019208,57,92,,,
2019208,58,93,,,
2019208,59,94,,,
2019208,60,95,,,
2019211,0,35,,,
2019211,1,36,,,
2019211,2,37,,,
2019211,3,38,,,
2019211,4,39,,,
2019211,5,40,,,
2019211,6,41,,,
2019211,7,42,,,
2019211,8,43,,,
2019211,9,44,,,
2019211,10,45,,,
2019211,11,46,,,
2019211,12,47,,,
2019211,13,48,,,
2019211,14,49,,,
2019211,15,50,,,
2019211,16,51,,,
2019211,17,52,,,
2019211,18,53,,,
2019211,19,54,,,
2019211,20,55,,,
2019211,21,56,,,
2019211,22,57,,,
2019211,23,58,,,
2019211,24,59,,,
2019211,25,60,,,
2019211,26,61,,,
2019211,27,62,,,
2019211,28,63,,,
2019211,29,64,,,
2019211,30,65,,,
2019211,31,66,,,
2019211,32,67,,,
2019211,33,68,,,
2019211,34,69,,,
2019211,35,70,,,
2019211,36,71,,,
2019211,37,72,,,
2019211,38,73,,,
2019211,39,74,,,
2019211,40,75,,,
2019211,41,76,,,
2019211,42,77,,,
2019211,43,78,,,
2019211,44,79,,,
2019211,45,80,,,
2019211,46,81,,,
2019211,47,82,,,
2019211,48,83,,,
2019211,49,84,,,
2019211,50,85,,,
2019211,51,86,,,
2019211,52,87,,,
2019211,53,88,,,
2019211,54,89,,,
2019211,55,90,,,
2019211,56,91,,,
2019211,57,92,,,
2019211,58,93,,,
2019211,59,94,,,
2019211,60,95,,,
2019211,61,95,2019212,0,0
2019211,62,95,2019212,0,1
2019211,63,95,2019212,0,2
2019211,64,95,2019212,0,3
2019211,65,95,2019212,0,4
2019211,66,95,2019212,0,5
2019211,67,95,2019212,0,6
2019211,68,95,2019212,0,7
2019211,69,95,2019212,0,8
2019211,70,95,2019212,0,9
2019211,71,95,2019212,0,10
2019211,72,95,2019212,0,11
2019211,73,95,2019212,0,12
2019211,74,95,2019212,0,13
2019211,75,95,2019212,0,14
2019211,76,95,2019212,0,15
2019211,77,95,2019212,0,16
2019211,78,95,2019212,0,17
2019211,79,95,2019212,0,18
2019211,80,95,2019212,0,19
2019211,81,95,2019212,0,20
2019211,82,95,2019212,0,21
2019211,83,95,2019212,0,22
2019211,84,95,2019212,0,23
2019211,85,95,2019212,0,24
2019211,86,95,2019212,0,25
2019211,87,95,2019212,0,26
2019211,88,95,2019212,0,27
2019211,89,95,2019212,0,28
2019211,90,95,2019212,0,29
2019211,91,95,2019212,0,30
2019211,92,95,2019212,0,31
2019211,93,95,2019212,0,32
2019211,94,95,2019212,0,33
2019211,95,95,2019212,0,34
2019212,0,35,,,
2019212,1,36,,,
2019212,2,37,,,
2019212,3,38,,,
2019212,4,39,,,
2019212,5,40,,,
2019212,6,41,,,
2019212,7,42,,,
2019212,8,43,,,
2019212,9,44,,,
2019212,10,45,,,
2019212,11,46,,,
2019212,12,47,,,
2019212,13,48,,,
2019212,14,49,,,
2019212,15,50,,,
2019212,16,51,,,
2019212,17,52,,,
2019212,18,53,,,
2019212,19,54,,,
2019212,20,55,,,
2019212,21,56,,,
2019212,22,57,,,
2019212,23,58,,,
2019212,24,59,,,
2019212,25,60,,,
2019212,26,61,,,
2019212,27,62,,,
2019212,28,63,,,
2019212,29,64,,,
2019212,30,65,,,
2019212,31,66,,,
2019212,32,67,,,
2019212,33,68,,,
2019212,34,69,,,
2019212,35,70,,,
2019212,36,71,,,
2019212,37,72,,,
2019212,38,73,,,
2019212,39,74,,,
2019212,40,75,,,
2019212,41,76,,,
2019212,42,77,,,
2019212,43,78,,,
2019212,44,79,,,
2019212,45,80,,,
2019212,46,81,,,
2019212,47,82,,,
2019212,48,83,,,
2019212,49,84,,,
2019212,50,85,,,
2019212,51,86,,,
2019212,52,87,,,
2019212,53,88,,,
2019212,54,89,,,
2019212,55,90,,,
2019212,56,91,,,
2019212,57,92,,,
2019212,58,93,,,
2019212,59,94,,,
2019212,60,95,,,
2019212,61,95,2019213,0,0
2019212,62,95,2019213,0,1
2019212,63,95,2019213,0,2
2019212,64,95,2019213,0,3
2019212,65,95,2019213,0,4
2019212,66,95,2019213,0,5
2019212,67,95,2019213,0,6
2019212,68,95,2019213,0,7
2019212,69,95,2019213,0,8
2019212,70,95,2019213,0,9
2019212,71,95,2019213,0,10
2019212,72,95,2019213,0,11
2019212,73,95,2019213,0,12
2019212,74,95,2019213,0,13
2019212,75,95,2019213,0,14
2019212,76,95,2019213,0,15
2019212,77,95,2019213,0,16
2019212,78,95,2019213,0,17
2019212,79,95,2019213,0,18
2019212,80,95,2019213,0,19
2019212,81,95,2019213,0,20
2019212,82,95,2019213,0,21
2019212,83,95,2019213,0,22
2019212,84,95,2019213,0,23
2019212,85,95,2019213,0,24
2019212,86,95,2019213,0,25
2019212,87,95,2019213,0,26
2019212,88,95,2019213,0,27
2019212,89,95,2019213,0,28
2019212,90,95,2019213,0,29
2019212,91,95,2019213,0,30
2019212,92,95,2019213,0,31
2019212,93,95,2019213,0,32
2019212,94,95,2019213,0,33
2019212,95,95,2019213,0,34
2019213,0,35,,,
2019213,1,36,,,
2019213,2,37,,,
2019213,3,38,,,
2019213,4,39,,,
2019213,5,40,,,
2019213,6,41,,,
2019213,7,42,,,
2019213,8,43,,,
2019213,9,44,,,
2019213,10,45,,,
2019213,11,46,,,
2019213,12,47,,,
2019213,13,48,,,
2019213,14,49,,,
2019213,15,50,,,
2019213,16,51,,,
2019213,17,52,,,
2019213,18,53,,,
2019213,19,54,,,
2019213,20,55,,,
2019213,21,56,,,
2019213,22,57,,,
2019213,23,58,,,
2019213,24,59,,,
2019213,25,60,,,
2019213,26,61,,,
2019213,27,62,,,
2019213,28,63,,,
2019213,29,64,,,
2019213,30,65,,,
2019213,31,66,,,
2019213,32,67,,,
2019213,33,68,,,
2019213,34,69,,,
2019213,35,70,,,
2019213,36,71,,,
2019213,37,72,,,
2019213,38,73,,,
2019213,39,74,,,
2019213,40,75,,,
2019213,41,76,,,
2019213,42,77,,,
2019213,43,78,,,
2019213,44,79,,,
2019213,45,80,,,
2019213,46,81,,,
2019213,47,82,,,
2019213,48,83,,,
2019213,49,84,,,
2019213,50,85,,,
2019213,51,86,,,
2019213,52,87,,,
2019213,53,88,,,
2019213,54,89,,,
2019213,55,90,,,
2019213,56,91,,,
2019213,57,92,,,
2019213,58,93,,,
2019213,59,94,,,
2019213,60,95,,,
2019213,61,95,2019214,0,0
2019213,62,95,2019214,0,1
2019213,63,95,2019214,0,2
2019213,64,95,2019214,0,3
2019213,65,95,2019214,0,4
2019213,66,95,2019214,0,5
2019213,67,95,2019214,0,6
2019213,68,95,2019214,0,7
2019213,69,95,2019214,0,8
2019213,70,95,2019214,0,9
2019213,71,95,2019214,0,10
2019213,72,95,2019214,0,11
2019213,73,95,2019214,0,12
2019213,74,95,2019214,0,13
2019213,75,95,2019214,0,14
2019213,76,95,2019214,0,15
2019213,77,95,2019214,0,16
2019213,78,95,2019214,0,17
2019213,79,95,2019214,0,18
2019213,80,95,2019214,0,19
2019213,81,95,2019214,0,20
2019213,82,95,2019214,0,21
2019213,83,95,2019214,0,22
2019213,84,95,2019214,0,23
2019213,85,95,2019214,0,24
2019213,86,95,2019214,0,25
2019213,87,95,2019214,0,26
2019213,88,95,2019214,0,27
2019213,89,95,2019214,0,28
2019213,90,95,2019214,0,29
2019213,91,95,2019214,0,30
2019213,92,95,2019214,0,31
2019213,93,95,2019214,0,32
2019213,94,95,2019214,0,33
2019213,95,95,2019214,0,34
2019214,0,35,,,
2019214,1,36,,,
2019214,2,37,,,
2019214,3,38,,,
2019214,4,39,,,
2019214,5,40,,,
2019214,6,41,,,
2019214,7,42,,,
2019214,8,43,,,
2019214,9,44,,,
2019214,10,45,,,
2019214,11,46,,,
2019214,12,47,,,
2019214,13,48,,,
2019214,14,49,,,
2019214,15,50,,,
2019214,16,51,,,
2019214,17,52,,,
2019214,18,53,,,
2019214,19,54,,,
2019214,20,55,,,
2019214,21,56,,,
2019214,22,57,,,
2019214,23,58,,,
2019214,24,59,,,
2019214,25,60,,,
2019214,26,61,,,
2019214,27,62,,,
2019214,28,63,,,
2019214,29,64,,,
2019214,30,65,,,
2019214,31,66,,,
2019214,32,67,,,
2019214,33,68,,,
2019214,34,69,,,
2019214,35,70,,,
2019214,36,71,,,
2019214,37,72,,,
2019214,38,73,,,
2019214,39,74,,,
2019214,40,75,,,
2019214,41,76,,,
2019214,42,77,,,
2019214,43,78,,,
2019214,44,79,,,
2019214,45,80,,,
2019214,46,81,,,
2019214,47,82,,,
2019214,48,83,,,
2019214,49,84,,,
2019214,50,85,,,
2019214,51,86,,,
2019214,52,87,,,
2019214,53,88,,,
2019214,54,89,,,
2019214,55,90,,,
2019214,56,91,,,
2019214,57,92,,,
2019214,58,93,,,
2019214,59,94,,,
2019214,60,95,,,
2019214,61,95,2019215,0,0
2019214,62,95,2019215,0,1
2019214,63,95,2019215,0,2
2019214,64,95,2019215,0,3
2019214,65,95,2019215,0,4
2019214,66,95,2019215,0,5
2019214,67,95,2019215,0,6
2019214,68,95,2019215,0,7
2019214,69,95,2019215,0,8
2019214,70,95,2019215,0,9
2019214,71,95,2019215,0,10
2019214,72,95,2019215,0,11
2019214,73,95,2019215,0,12
2019214,74,95,2019215,0,13
2019214,75,95,2019215,0,14
2019214,76,95,2019215,0,15
2019214,77,95,2019215,0,16
2019214,78,95,2019215,0,17
2019214,79,95,2019215,0,18
2019214,80,95,2019215,0,19
2019214,81,95,2019215,0,20
2019214,82,95,2019215,0,21
2019214,83,95,2019215,0,22
2019214,84,95,2019215,0,23
2019214,85,95,2019215,0,24
2019214,86,95,2019215,0,25
2019214,87,95,2019215,0,26
2019214,88,95,2019215,0,27
2019214,89,95,2019215,0,28
2019214,90,95,2019215,0,29
2019214,91,95,2019215,0,30
2019214,92,95,2019215,0,31
2019214,93,95,2019215,0,32
2019214,94,95,2019215,0,33
2019214,95,95,2019215,0,34
2019215,0,35,,,
2019215,1,36,,,
2019215,2,37,,,
2019215,3,38,,,
2019215,4,39,,,
2019215,5,40,,,
2019215,6,41,,,
2019215,7,42,,,
2019215,8,43,,,
2019215,9,44,,,
2019215,10,45,,,
2019215,11,46,,,
2019215,12,47,,,
2019215,13,48,,,
2019215,14,49,,,
2019215,15,50,,,
2019215,16,51,,,
2019215,17,52,,,
2019215,18,53,,,
2019215,19,54,,,
2019215,20,55,,,
2019215,21,56,,,
2019215,22,57,,,
2019215,23,58,,,
2019215,24,59,,,
2019215,25,60,,,
2019215,26,61,,,
2019215,27,62,,,
2019215,28,63,,,
2019215,29,64,,,
2019215,30,65,,,
2019215,31,66,,,
2019215,32,67,,,
2019215,33,68,,,
2019215,34,69,,,
2019215,35,70,,,
2019215,36,71,,,
2019215,37,72,,,
2019215,38,73,,,
2019215,39,74,,,
2019215,40,75,,,
2019215,41,76,,,
2019215,42,77,,,
2019215,43,78,,,
2019215,44,79,,,
2019215,45,80,,,
2019215,46,81,,,
2019215,47,82,,,
2019215,48,83,,,
2019215,49,84,,,
2019215,50,85,,,
2019215,51,86,,,
2019215,52,87,,,
2019215,53,88,,,
2019215,54,89,,,
2019215,55,90,,,
2019215,56,91,,,
2019215,57,92,,,
2019215,58,93,,,
2019215,59,94,,,
2019215,60,95,,,
2019215,61,95,2019216,0,0
2019215,62,95,2019216,0,1
2019215,63,95,2019216,0,2
2019215,64,95,2019216,0,3
2019215,65,95,2019216,0,4
2019215,66,95,2019216,0,5
2019215,67,95,2019216,0,6
2019215,68,95,2019216,0,7
2019215,69,95,2019216,0,8
2019215,70,95,2019216,0,9
2019215,71,95,2019216,0,10
2019215,72,95,2019216,0,11
2019215,73,95,2019216,0,12
2019215,74,95,2019216,0,13
2019215,75,95,2019216,0,14
2019215,76,95,2019216,0,15
2019215,77,95,2019216,0,16
2019215,78,95,2019216,0,17
2019215,79,95,2019216,0,18
2019215,80,95,2019216,0,19
2019215,81,95,2019216,0,20
2019215,82,95,2019216,0,21
2019215,83,95,2019216,0,22
2019215,84,95,2019216,0,23
2019215,85,95,2019216,0,24
2019215,86,95,2019216,0,25
2019215,87,95,2019216,0,26
2019215,88,95,2019216,0,27
2019215,89,95,2019216,0,28
2019215,90,95,2019216,0,29
2019215,91,95,2019216,0,30
2019215,92,95,2019216,0,31
2019215,93,95,2019216,0,32
2019215,94,95,2019216,0,33
2019215,95,95,2019216,0,34
2019216,0,35,,,
2019216,1,36,,,
2019216,2,37,,,
2019216,3,38,,,
2019216,4,39,,,
2019216,5,40,,,
2019216,6,41,,,
2019216,7,42,,,
2019216,8,43,,,
2019216,9,44,,,
2019216,10,45,,,
2019216,11,46,,,
2019216,12,47,,,
2019216,13,48,,,
2019216,14,49,,,
2019216,15,50,,,
2019216,16,51,,,
2019216,17,52,,,
2019216,18,53,,,
2019216,19,54,,,
2019216,20,55,,,
2019216,21,56,,,
2019216,22,57,,,
2019216,23,58,,,
2019216,24,59,,,
2019216,25,60,,,
2019216,26,61,,,
2019216,27,62,,,
2019216,28,63,,,
2019216,29,64,,,
2019216,30,65,,,
2019216,31,66,,,
2019216,32,67,,,
2019216,33,68,,,
2019216,34,69,,,
2019216,35,70,,,
2019216,36,71,,,
2019216,37,72,,,
2019216,38,73,,,
2019216,39,74,,,
2019216,40,75,,,
2019216,41,76,,,
2019216,42,77,,,
2019216,43,78,,,
2019216,44,79,,,
2019216,45,80,,,
2019216,46,81,,,
2019216,47,82,,,
2019216,48,83,,,
2019216,49,84,,,
2019216,50,85,,,
2019216,51,86,,,
2019216,52,87,,,
2019216,53,88,,,
2019216,54,89,,,
2019216,55,90,,,
2019216,56,91,,,
2019216,57,92,,,
2019216,58,93,,,
2019216,59,94,,,
2019216,60,95,,,
2019216,61,95,2019217,0,0
2019216,62,95,2019217,0,1
2019216,63,95,2019217,0,2
2019216,64,95,2019217,0,3
2019216,65,95,2019217,0,4
2019216,66,95,2019217,0,5
2019216,67,95,2019217,0,6
2019216,68,95,2019217,0,7
2019216,69,95,2019217,0,8
2019216,70,95,2019217,0,9
2019216,71,95,2019217,0,10
2019216,72,95,2019217,0,11
2019216,73,95,2019217,0,12
2019216,74,95,2019217,0,13
2019216,75,95,2019217,0,14
2019216,76,95,2019217,0,15
2019216,77,95,2019217,0,16
2019216,78,95,2019217,0,17
2019216,79,95,2019217,0,18
2019216,80,95,2019217,0,19
2019216,81,95,2019217,0,20
2019216,82,95,2019217,0,21
2019216,83,95,2019217,0,22
2019216,84,95,2019217,0,23
2019216,85,95,2019217,0,24
2019216,86,95,2019217,0,25
2019216,87,95,2019217,0,26
2019216,88,95,2019217,0,27
2019216,89,95,2019217,0,28
2019216,90,95,2019217,0,29
2019216,91,95,2019217,0,30
2019216,92,95,2019217,0,31
2019216,93,95,2019217,0,32
2019216,94,95,2019217,0,33
2019216,95,95,2019217,0,34
2019217,0,35,,,
2019217,1,36,,,
2019217,2,37,,,
2019217,3,38,,,
2019217,4,39,,,
2019217,5,40,,,
2019217,6,41,,,
2019217,7,42,,,
2019217,8,43,,,
2019217,9,44,,,
2019217,10,45,,,
2019217,11,46,,,
2019217,12,47,,,
2019217,13,48,,,
2019217,14,49,,,
2019217,15,50,,,
2019217,16,51,,,
2019217,17,52,,,
2019217,18,53,,,
2019217,19,54,,,
2019217,20,55,,,
2019217,21,56,,,
2019217,22,57,,,
2019217,23,58,,,
2019217,24,59,,,
2019217,25,60,,,
2019217,26,61,,,
2019217,27,62,,,
2019217,28,63,,,
2019217,29,64,,,
2019217,30,65,,,
2019217,31,66,,,
2019217,32,67,,,
2019217,33,68,,,
2019217,34,69,,,
2019217,35,70,,,
2019217,36,71,,,
2019217,37,72,,,
2019217,38,73,,,
2019217,39,74,,,
2019217,40,75,,,
2019217,41,76,,,
2019217,42,77,,,
2019217,43,78,,,
2019217,44,79,,,
2019217,45,80,,,
2019217,46,81,,,
2019217,47,82,,,
2019217,48,83,,,
2019217,49,84,,,
2019217,50,85,,,
2019217,51,86,,,
2019217,52,87,,,
2019217,53,88,,,
2019217,54,89,,,
2019217,55,90,,,
2019217,56,91,,,
2019217,57,92,,,
2019217,58,93,,,
2019217,59,94,,,
2019217,60,95,,,
2019217,61,95,2019218,0,0
2019217,62,95,2019218,0,1
2019217,63,95,2019218,0,2
2019217,64,95,2019218,0,3
2019217,65,95,2019218,0,4
2019217,66,95,2019218,0,5
2019217,67,95,2019218,0,6
2019217,68,95,2019218,0,7
2019217,69,95,2019218,0,8
2019217,70,95,2019218,0,9
2019217,71,95,2019218,0,10
2019217,72,95,2019218,0,11
2019217,73,95,2019218,0,12
2019217,74,95,2019218,0,13
2019217,75,95,2019218,0,14
2019217,76,95,2019218,0,15
2019217,77,95,2019218,0,16
2019217,78,95,2019218,0,17
2019217,79,95,2019218,0,18
2019217,80,95,2019218,0,19
2019217,81,95,2019218,0,20
2019217,82,95,2019218,0,21
2019217,83,95,2019218,0,22
2019217,84,95,2019218,0,23
2019217,85,95,2019218,0,24
2019217,86,95,2019218,0,25
2019217,87,95,2019218,0,26
2019217,88,95,2019218,0,27
2019217,89,95,2019218,0,28
2019217,90,95,2019218,0,29
2019217,91,95,2019218,0,30
2019217,92,95,2019218,0,31
2019217,93,95,2019218,0,32
2019217,94,95,2019218,0,33
2019217,95,95,2019218,0,34
2019218,0,35,,,
2019218,1,36,,,
2019218,2,37,,,
2019218,3,38,,,
2019218,4,39,,,
2019218,5,40,,,
2019218,6,41,,,
2019218,7,42,,,
2019218,8,43,,,
2019218,9,44,,,
2019218,10,45,,,
2019218,11,46,,,
2019218,12,47,,,
2019218,13,48,,,
2019218,14,49,,,
2019218,15,50,,,
2019218,16,51,,,
2019218,17,52,,,
2019218,18,53,,,
2019218,19,54,,,
2019218,20,55,,,
2019218,21,56,,,
2019218,22,57,,,
2019218,23,58,,,
2019218,24,59,,,
2019218,25,60,,,
2019218,26,61,,,
2019218,27,62,,,
2019218,28,63,,,
2019218,29,64,,,
2019218,30,65,,,
2019218,31,66,,,
2019218,32,67,,,
2019218,33,68,,,
2019218,34,69,,,
2019218,35,70,,,
2019218,36,71,,,
2019218,37,72,,,
2019218,38,73,,,
2019218,39,74,,,
2019218,40,75,,,
2019218,41,76,,,
2019218,42,77,,,
2019218,43,78,,,
2019218,44,79,,,
2019218,45,80,,,
2019218,46,81,,,
2019218,47,82,,,
2019218,48,83,,,
2019218,49,84,,,
2019218,50,85,,,
2019218,51,86,,,
2019218,52,87,,,
2019218,53,88,,,
2019218,54,89,,,
2019218,55,90,,,
2019218,56,91,,,
2019218,57,92,,,
2019218,58,93,,,
2019218,59,94,,,
2019218,60,95,,,
2019218,61,95,2019219,0,0
2019218,62,95,2019219,0,1
2019218,63,95,2019219,0,2
2019218,64,95,2019219,0,3
2019218,65,95,2019219,0,4
2019218,66,95,2019219,0,5
2019218,67,95,2019219,0,6
2019218,68,95,2019219,0,7
2019218,69,95,2019219,0,8
2019218,70,95,2019219,0,9
2019218,71,95,2019219,0,10
2019218,72,95,2019219,0,11
2019218,73,95,2019219,0,12
2019218,74,95,2019219,0,13
2019218,75,95,2019219,0,14
2019218,76,95,2019219,0,15
2019218,77,95,2019219,0,16
2019218,78,95,2019219,0,17
2019218,79,95,2019219,0,18
2019218,80,95,2019219,0,19
2019218,81,95,2019219,0,20
2019218,82,95,2019219,0,21
2019218,83,95,2019219,0,22
2019218,84,95,2019219,0,23
2019218,85,95,2019219,0,24
2019218,86,95,2019219,0,25
2019218,87,95,2019219,0,26
2019218,88,95,2019219,0,27
2019218,89,95,2019219,0,28
2019218,90,95,2019219,0,29
2019218,91,95,2019219,0,30
2019218,92,95,2019219,0,31
2019218,93,95,2019219,0,32
2019218,94,95,2019219,0,33
2019218,95,95,2019219,0,34
2019219,0,35,,,
2019219,1,36,,,
2019219,2,37,,,
2019219,3,38,,,
2019219,4,39,,,
2019219,5,40,,,
2019219,6,41,,,
2019219,7,42,,,
2019219,8,43,,,
2019219,9,44,,,
2019219,10,45,,,
2019219,11,46,,,
2019219,12,47,,,
2019219,13,48,,,
2019219,14,49,,,
2019219,15,50,,,
2019219,16,51,,,
2019219,17,52,,,
2019219,18,53,,,
2019219,19,54,,,
2019219,20,55,,,
2019219,21,56,,,
2019219,22,57,,,
2019219,23,58,,,
2019219,24,59,,,
2019219,25,60,,,
2019219,26,61,,,
2019219,27,62,,,
2019219,28,63,,,
2019219,29,64,,,
2019219,30,65,,,
2019219,31,66,,,
2019219,32,67,,,
2019219,33,68,,,
2019219,34,69,,,
2019219,35,70,,,
2019219,36,71,,,
2019219,37,72,,,
2019219,38,73,,,
2019219,39,74,,,
2019219,40,75,,,
2019219,41,76,,,
2019219,42,77,,,
2019219,43,78,,,
2019219,44,79,,,
2019219,45,80,,,
2019219,46,81,,,
2019219,47,82,,,
2019219,48,83,,,
2019219,49,84,,,
2019219,50,85,,,
2019219,51,86,,,
2019219,52,87,,,
2019219,53,88,,,
2019219,54,89,,,
2019219,55,90,,,
2019219,56,91,,,
2019219,57,92,,,
2019219,58,93,,,
2019219,59,94,,,
2019219,60,95,,,
2019219,61,95,2019220,0,0
2019219,62,95,2019220,0,1
2019219,63,95,2019220,0,2
2019219,64,95,2019220,0,3
2019219,65,95,2019220,0,4
2019219,66,95,2019220,0,5
2019219,67,95,2019220,0,6
2019219,68,95,2019220,0,7
2019219,69,95,2019220,0,8
2019219,70,95,2019220,0,9
2019219,71,95,2019220,0,10
2019219,72,95,2019220,0,11
2019219,73,95,2019220,0,12
2019219,74,95,2019220,0,13
2019219,75,95,2019220,0,14
2019219,76,95,2019220,0,15
2019219,77,95,2019220,0,16
2019219,78,95,2019220,0,17
2019219,79,95,2019220,0,18
2019219,80,95,2019220,0,19
2019219,81,95,2019220,0,20
2019219,82,95,2019220,0,21
2019219,83,95,2019220,0,22
2019219,84,95,2019220,0,23
2019219,85,95,2019220,0,24
2019219,86,95,2019220,0,25
2019219,87,95,2019220,0,26
2019219,88,95,2019220,0,27
2019219,89,95,2019220,0,28
2019219,90,95,2019220,0,29
2019219,91,95,2019220,0,30
2019219,92,95,2019220,0,31
2019219,93,95,2019220,0,32
2019219,94,95,2019220,0,33
2019219,95,95,2019220,0,34
2019220,0,35,,,
2019220,1,36,,,
2019220,2,37,,,
2019220,3,38,,,
2019220,4,39,,,
2019220,5,40,,,
2019220,6,41,,,
2019220,7,42,,,
2019220,8,43,,,
2019220,9,44,,,
2019220,10,45,,,
2019220,11,46,,,
2019220,12,47,,,
2019220,13,48,,,
2019220,14,49,,,
2019220,15,50,,,
2019220,16,51,,,
2019220,17,52,,,
2019220,18,53,,,
2019220,19,54,,,
2019220,20,55,,,
2019220,21,56,,,
2019220,22,57,,,
2019220,23,58,,,
2019220,24,59,,,
2019220,25,60,,,
2019220,26,61,,,
2019220,27,62,,,
2019220,28,63,,,
2019220,29,64,,,
2019220,30,65,,,
2019220,31,66,,,
2019220,32,67,,,
2019220,33,68,,,
2019220,34,69,,,
2019220,35,70,,,
2019220,36,71,,,
2019220,37,72,,,
2019220,38,73,,,
2019220,39,74,,,
2019220,40,75,,,
2019220,41,76,,,
2019220,42,77,,,
2019220,43,78,,,
2019220,44,79,,,
2019220,45,80,,,
2019220,46,81,,,
2019220,47,82,,,
2019220,48,83,,,
2019220,49,84,,,
2019220,50,85,,,
2019220,51,86,,,
2019220,52,87,,,
2019220,53,88,,,
2019220,54,89,,,
2019220,55,90,,,
2019220,56,91,,,
2019220,57,92,,,
2019220,58,93,,,
2019220,59,94,,,
2019220,60,95,,,
